X,Y,OBJECTID,index_,Name,source_facility_type,odhf_facility_type,provider,unit,Street,CSDname,Prov,postal_code,CSDuid,Pruid,latitude,longitude,LocationSource
-104.665959,50.4831080000001,128,8918,Stapleford Medical Clinic,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,372 Mccarthy Blvd N,Regina,SK,S4R7M2,4706027,47,50.483108,-104.665959,Provided
-104.958868,51.0729220000001,129,8920,Strasbourg & District Health Centre,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,303 Edward St,Strasbourg,SK,,4706074,47,51.072922,-104.958868,Provided
-105.739078,53.198108,130,8926,Supermed Family Medicine And Walk-In Clinic,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,591 15 Street E,Prince Albert,SK,S6V1G3,4715066,47,53.198108,-105.739078,Provided
-101.790189,49.178136,131,8930,The Tony Day Family Medical Clinic,clinic,Ambulatory health care services,Saskatchewan Health Authorities,, ,Carnduff,SK,,4701008,47,49.178136,-101.790189,Provided
-104.651972,50.463377,132,8934,Transcona Medical Clinic,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,4936 Fourth Avenue,Regina,SK,S4T0J3,4706027,47,50.463377,-104.651972,Provided
-108.294284,52.773601,133,8935,Twin City Medical Walk-In Clinic,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,1102 103 St,North Battleford,SK,S9A3K1,4716029,47,52.773601,-108.294284,Provided
-107.301305,49.904434,134,8938,Vanguard Health Centre,clinic,Ambulatory health care services,Saskatchewan Health Authorities,, Division Street,Vanguard,SK,S0N2V0,4703062,47,49.904434,-107.301305,Provided
-105.733708,53.201493,135,8950,Walk-In Clinic At Walmart Prince Albert By Jack Nathan Health,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,100 Corner Street 800 15 St E,Prince Albert,SK,S6V8E3,4715066,47,53.201493,-105.733708,Provided
-104.602236,50.459299,136,8951,Warehouse District Medical Clinic,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,1-1230 St John St,Regina,SK,S4R1R9,4706027,47,50.459299,-104.602236,Provided
-105.763018,53.185035,137,8961,West Hill Medical Clinic (South Hill Mall),clinic,Ambulatory health care services,Saskatchewan Health Authorities,,2995 2 Ave W,Prince Albert,SK,S6V5V5,4715066,47,53.185035,-105.763018,Provided
-106.722061,52.1279850000001,138,8962,West Winds Primary Health Centre,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,3311 Fairlight Drive,Saskatoon,SK,S7M3Y5,4711066,47,52.127985,-106.722061,Provided
-106.693822,52.126443,139,8963,Westside Community Clinic,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,1528 20 Street W,Saskatoon,SK,S7M0Z6,4711066,47,52.126443,-106.693822,Provided
-103.854029,49.662066,140,8971,Weyburn Primary Health Care Clinic,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,suite 204-117 Third Street,Weyburn,SK,S4H0W3,4702047,47,49.662066,-103.854029,Provided
-105.633684,49.392022,141,8981,Willow Bunch Primary Health Care Centre,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,17 3 St Se,Willow Bunch,SK,S0H4K0,4703028,47,49.392022,-105.633684,Provided
-104.184049,51.770736,142,8990,Wynyard Community Health Centre,clinic,Ambulatory health care services,Saskatchewan Health Authorities,,210 Avenue B E,Wynyard,SK,S0A4T0,4710047,47,51.770736,-104.184049,Provided
-73.476193,45.477535,143,6169,514-Docteur,clinic or family medicine group,Ambulatory health care services,Province of Québec,,2035 Avenue Victoria,Saint-Lambert,QC,J4S1H1,2458012,24,45.477535,-73.476193,Provided
-73.8158698,45.4447995,144,6178,Anne Marie Dollois - Services Médicaux Dollois Inc.,clinic or family medicine group,Ambulatory health care services,Province of Québec,,269 Boulevard Saint-Jean,Pointe-Claire,QC,H9R3J1,2466097,24,45.4447995,-73.8158698,Provided
-74.0015309999999,45.766961,145,6185,Association Clinique Urgence Mineur,clinic or family medicine group,Ambulatory health care services,Province of Québec,,200 Rue Durand,Saint-Jérôme,QC,J7Z7E2,2475017,24,45.766961,-74.001531,Provided
-73.5120929999999,45.5218880000001,146,6230,Bureau De Docteure Hélène Chouinard,clinic or family medicine group,Ambulatory health care services,Province of Québec,,460 Rue Sainte-Hélène,Longueuil,QC,J4K3R2,2458227,24,45.521888,-73.512093,Provided
-73.6250818999999,45.5220054000001,147,6231,Bureau De Dr Philippe Esterez,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1140 Avenue Beaumont,Mont-Royal,QC,H3P3E5,2466072,24,45.5220054,-73.6250819,Provided
-74.024808,45.4000370000001,148,6232,"Bureau De Jean-Pierre Downs, Médecin",clinic or family medicine group,Ambulatory health care services,Province of Québec,,22 Rue Saint-Michel,Vaudreuil-Dorion,QC,J7V1E8,2471083,24,45.400037,-74.024808,Provided
-73.755803,45.629624,149,6233,Bureau Docteur André Forget,clinic or family medicine group,Ambulatory health care services,Province of Québec,,210 Boulevard Sainte-Rose Est,Laval,QC,H7H1P3,2465005,24,45.629624,-73.755803,Provided
-71.368149,46.845086,150,6234,Bureau Docteur Patrick Blouin,clinic or family medicine group,Ambulatory health care services,Province of Québec,,11000 Boulevard De L'Ormière,Québec,QC,G2B5S1,2423027,24,46.845086,-71.368149,Provided
-73.7168809999999,45.5469830000001,151,6235,Bureau Docteur Tri Cong Nguyen,clinic or family medicine group,Ambulatory health care services,Province of Québec,,93 Boulevard Clermont,Laval,QC,H7N2Z5,2465005,24,45.546983,-73.716881,Provided
-73.184625,45.572499,152,6236,Bureau Dre L.Trudel,clinic or family medicine group,Ambulatory health care services,Province of Québec,,471 Rue Du Danube,Mont-Saint-Hilaire,QC,J3H5G8,2457035,24,45.572499,-73.184625,Provided
-73.992688,45.381381,153,6237,Bureau Dre Shirley Gavlas,clinic or family medicine group,Ambulatory health care services,Province of Québec,,88 5E Avenue,Pincourt,QC,J7W5K7,2471070,24,45.381381,-73.992688,Provided
-73.7218609999999,45.5962470000001,154,6238,Bureau Du Docteur Claude Leblanc,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1688 Boulevard Des Laurentides Vimont,Laval,QC,H7M2P4,2465005,24,45.596247,-73.721861,Provided
-74.01377,45.3877680000001,155,6239,Bureau Du Docteur Clifford Sarrazin-Sullivan,clinic or family medicine group,Ambulatory health care services,Province of Québec,,168 Avenue Saint-Charles,Vaudreuil-Dorion,QC,J7V2L1,2471083,24,45.387768,-74.01377,Provided
-73.512752,45.5225820000001,156,6240,Bureau Du Docteur Ginette Ménard,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1144 Rue Saint-Laurent Ouest,Longueuil,QC,J4K1E2,2458227,24,45.522582,-73.512752,Provided
-73.758947,45.550419,157,6241,Bureau Du Docteur Guy Brisson,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1600 Boulevard Curé-Labelle Chomedey,Laval,QC,H7V2W2,2465005,24,45.550419,-73.758947,Provided
-72.6917361499999,45.65148373,158,6242,Bureau Du Docteur Jean-Luc Ouradou,clinic or family medicine group,Ambulatory health care services,Province of Québec,,380 Rue Monseigneur-Desmarais,Upton,QC,J0H2E0,2448038,24,45.65148373,-72.69173615,Provided
-73.475767,45.526703,159,6243,Bureau Du Docteur Jean-Marc Noiseux,clinic or family medicine group,Ambulatory health care services,Province of Québec,,2200 Chemin De Chambly,Longueuil,QC,J4J3Z3,2458227,24,45.526703,-73.475767,Provided
-73.512763,45.5225970000001,160,6244,Bureau Du Docteur Jean-Pierre Gouin,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1144 Rue Saint-Laurent Ouest,Longueuil,QC,J4K1E2,2458227,24,45.522597,-73.512763,Provided
-75.677158,45.493342,161,6245,Bureau Du Docteur Jean-Serge Lalonde,clinic or family medicine group,Ambulatory health care services,Province of Québec,,455 Montée Paiement,Gatineau,QC,J8P0B1,2481017,24,45.493342,-75.677158,Provided
-73.759879,45.53769,162,6246,Bureau Du Docteur Leslie Newman,clinic or family medicine group,Ambulatory health care services,Province of Québec,,4415 Boulevard Notre-Dame,Laval,QC,H7W1T7,2465005,24,45.53769,-73.759879,Provided
-73.189786,45.5397570000001,163,6247,Bureau Du Docteur Marcel Denicourt,clinic or family medicine group,Ambulatory health care services,Province of Québec,,621 Chemin Ozias-Leduc,Otterburn Park,QC,J3H2M7,2457030,24,45.539757,-73.189786,Provided
-73.74647,45.541382,164,6248,Bureau Du Docteur Nick Karellis,clinic or family medicine group,Ambulatory health care services,Province of Québec,,3828 Boulevard Notre-Dame,Laval,QC,H7V1R9,2465005,24,45.541382,-73.74647,Provided
-73.434364,45.59216,165,6249,Bureau Du Docteur Serge Savard,clinic or family medicine group,Ambulatory health care services,Province of Québec,,550 Boulevard De Mortagne,Boucherville,QC,J4B5E4,2458033,24,45.59216,-73.434364,Provided
-73.5697266,45.5010887,166,6250,Bureau Du Docteur Stephen Greenberg,clinic or family medicine group,Ambulatory health care services,Province of Québec,,800 Boulevard René-Lévesque Ouest,Montréal,QC,H3B1X9,2466023,24,45.5010887,-73.5697266,Provided
-74.000191,45.7660220000001,167,6251,Bureau Du Docteur Sylvain Le Dû (Centre De Santé Ferme Neuve),clinic or family medicine group,Ambulatory health care services,Province of Québec,,70 12E Rue,Saint-Jérôme,QC,J0W1C0,2475017,24,45.766022,-74.000191,Provided
-73.759879,45.53769,168,6252,Bureau Du Docteur William Wai Lim Lau,clinic or family medicine group,Ambulatory health care services,Province of Québec,,4415 Boulevard Notre-Dame,Laval,QC,H7W1T7,2465005,24,45.53769,-73.759879,Provided
-73.512806,45.522605,169,6253,Bureau Du Docteur Yvon Prévost,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1144 Rue Saint-Laurent Ouest,Longueuil,QC,J4K1E2,2458227,24,45.522605,-73.512806,Provided
-73.00349219,45.41086083,170,6254,Bureau Du Docteure Andrée-Anne Guay,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1245 Rue Plamondon,Saint-Césaire,QC,J0L1T0,2455023,24,45.41086083,-73.00349219,Provided
-73.4873219999999,45.4995660000001,171,6255,Bureau Du Docteure Johanne A. Béliveau,clinic or family medicine group,Ambulatory health care services,Province of Québec,,2944 Boulevard Taschereau,Longueuil,QC,J4V2G8,2458227,24,45.499566,-73.487322,Provided
-73.509509,45.501787,172,6256,Bureau Du Docteure Louise Quintal,clinic or family medicine group,Ambulatory health care services,Province of Québec,,544 Avenue Notre-Dame,Saint-Lambert,QC,J4P2K7,2458012,24,45.501787,-73.509509,Provided
-73.5701097,45.5975484,173,6257,Bureau Du Dr Pierre St-Jean,clinic or family medicine group,Ambulatory health care services,Province of Québec,,7500 Boulevard Des Galeries-Danjou,Montréal,QC,H1M3M4,2466023,24,45.5975484,-73.5701097,Provided
-73.0920985,45.5925034,174,6258,Bureau Médical Docteur Jacques Bender,clinic or family medicine group,Ambulatory health care services,Province of Québec,,19 Rue Du Cinquantenaire,Sainte-Madeleine,QC,J0H1S0,2454025,24,45.5925034,-73.0920985,Provided
-73.092927,46.0414660000001,175,6259,"Bureau Médical Docteurs Boulay, Danielle, Omnipraticienne Et Docteur Cournoyer, Serge, Néphrologue",clinic or family medicine group,Ambulatory health care services,Province of Québec,,300 Rue Paradis,Sorel-Tracy,QC,J3P3G6,2453052,24,46.041466,-73.092927,Provided
-73.5743092,45.5229444,176,6261,Bureau Médical Rachel Est,clinic or family medicine group,Ambulatory health care services,Province of Québec,,835 Avenue Duluth Est,Montréal,QC,H2L1B2,2466023,24,45.5229444,-73.5743092,Provided
-73.769122,45.548957,177,6262,Bureau Photios Giannakis,clinic or family medicine group,Ambulatory health care services,Province of Québec,,4379 Boulevard Saint-Martin Ouest,Laval,QC,H7T1C5,2465005,24,45.548957,-73.769122,Provided
-73.696113,45.477135,178,6263,Cabinet Des Docteures Anne-Marie Gravel Et Barbara April Black,clinic or family medicine group,Ambulatory health care services,Province of Québec,,5025 Rue Sherbrooke Ouest,Montréal,QC,H4A1S9,2466023,24,45.477135,-73.696113,Provided
-73.6061529999999,45.47711,179,6264,Cabinet Des Docteures Johansson Et Johansson,clinic or family medicine group,Ambulatory health care services,Province of Québec,,5025 Rue Sherbrooke Ouest,Westmount,QC,H4A1S9,2466032,24,45.47711,-73.606153,Provided
-73.6305589999999,45.500049,180,6265,Cabinet Des Docteurs Abikhzer Et Dashkovsky,clinic or family medicine group,Ambulatory health care services,Province of Québec,,5950 Chemin De La Côte-Des-Neiges,Montréal,QC,H3S1Z6,2466023,24,45.500049,-73.630559,Provided
-73.631547,45.5002440000001,181,6266,Cabinet Des Docteurs Armand Elbaz Et Rita Frydman,clinic or family medicine group,Ambulatory health care services,Province of Québec,,6000 Chemin De La Côte-Des-Neiges,Montréal,QC,H3S1Z8,2466023,24,45.500244,-73.631547,Provided
-73.832545,45.4505080000001,182,6267,"Cabinet Des Docteurs Eiley, El-Hakim Et Jacobson",clinic or family medicine group,Ambulatory health care services,Province of Québec,,175 Avenue Stillview,Pointe-Claire,QC,H9R4S3,2466097,24,45.450508,-73.832545,Provided
-73.6300449999999,45.4995900000001,183,6268,Cabinet Des Docteurs Lipes Et Trister,clinic or family medicine group,Ambulatory health care services,Province of Québec,,5858 Chemin De La Côte-Des-Neiges,Montréal,QC,H3S1Z1,2466023,24,45.49959,-73.630045,Provided
-73.6061309999999,45.4770950000001,184,6269,Cabinet Des Docteurs Nattel Et Wasser,clinic or family medicine group,Ambulatory health care services,Province of Québec,,5025 Rue Sherbrooke Ouest,Westmount,QC,H4A1S9,2466032,24,45.477095,-73.606131,Provided
-73.562132,45.462769,185,6270,"Cabinet Des Docteurs Savard, Paquette Et Dophin",clinic or family medicine group,Ambulatory health care services,Province of Québec,,55 Rue De L'Église,Montréal,QC,H4G3E7,2466023,24,45.462769,-73.562132,Provided
-73.572254,45.583201,186,6271,Cabinet Docteur Domenico Ciricillo,clinic or family medicine group,Ambulatory health care services,Province of Québec,,5953 Rue Bélanger,Montréal,QC,H1T1G8,2466023,24,45.583201,-73.572254,Provided
-73.635657,45.496973,187,6272,Cabinet Docteure Vi Thuy Kieu,clinic or family medicine group,Ambulatory health care services,Province of Québec,,4321 Avenue Van Horne,Montréal,QC,H3S1S2,2466023,24,45.496973,-73.635657,Provided
-73.7234109999999,45.519183,188,6273,Cabinet Dr Robert Kaud,clinic or family medicine group,Ambulatory health care services,Province of Québec,,2520 Place Keller,Montréal,QC,H4K2T2,2466023,24,45.519183,-73.723411,Provided
-73.6112429999999,45.5371170000001,189,6274,Cabinet Dr Tommy Aumond-Beaupré,clinic or family medicine group,Ambulatory health care services,Province of Québec,,6915 Rue Saint-Denis,Montréal,QC,H2S2S3,2466023,24,45.537117,-73.611243,Provided
-73.640276,45.7023290000001,190,6275,Cabinet Dre Nada Khoder,clinic or family medicine group,Ambulatory health care services,Province of Québec,,901 Boul Des Seigneurs,Terrebonne,QC,J6W1T8,2464008,24,45.702329,-73.640276,Provided
-73.589416,45.5248710000001,191,6276,Cabinet Du Docteur Alfred W. Illescas,clinic or family medicine group,Ambulatory health care services,Province of Québec,,227 Boulevard Saint-Joseph Est,Montréal,QC,H2T1H9,2466023,24,45.524871,-73.589416,Provided
-73.856392,45.4489760000001,192,6277,Cabinet Du Docteur Anthony Czaharyn,clinic or family medicine group,Ambulatory health care services,Province of Québec,,17000 Boulevard Hymus,Kirkland,QC,H9J2W2,2466102,24,45.448976,-73.856392,Provided
-73.721165,45.5320770000001,193,6278,Cabinet Du Docteur Asmae Boutaleb,clinic or family medicine group,Ambulatory health care services,Province of Québec,,5855 Boulevard Gouin Ouest,Montréal,QC,H4J1E5,2466023,24,45.532077,-73.721165,Provided
-73.60308,45.4749770000001,194,6279,Cabinet Du Docteur Barry Goldsman,clinic or family medicine group,Ambulatory health care services,Province of Québec,,5100 Boulevard De Maisonneuve Ouest,Montréal,QC,H4A3T2,2466023,24,45.474977,-73.60308,Provided
-73.570642,45.5016210000001,195,6280,Cabinet Du Docteur Benjamin Klein,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1200 Avenue Mcgill College,Montréal,QC,H3B4G7,2466023,24,45.501621,-73.570642,Provided
-73.62521,45.525336,196,6281,Cabinet Du Docteur Dimitrios Lambrinos,clinic or family medicine group,Ambulatory health care services,Province of Québec,,915 Rue Jean-Talon Ouest,Montréal,QC,H3N1S7,2466023,24,45.525336,-73.62521,Provided
-73.6281499999999,45.427085,197,6282,Cabinet Du Docteur Gilles Brouillette,clinic or family medicine group,Ambulatory health care services,Province of Québec,,1500 Avenue Dollard,Montréal,QC,H8N1T5,2466023,24,45.427085,-73.62815,Provided
-73.836626,45.4495150000001,198,6283,Cabinet Du Docteur Howard Stanley Cohen,clinic or family medicine group,Ambulatory health care services,Province of Québec,,12 Rue Canvin,Kirkland,QC,H9H4S4,2466102,24,45.449515,-73.836626,Provided
